R M
9.933118562633630688e+00 6.852675183400461778e-01
8.562027924746027807e+00 6.365721316587282796e-01
9.648063709975236435e+00 5.776597108173031625e-01
1.050714782844225326e+01 6.882048364789895567e-01
9.723946096181419918e+00 7.789969622196755150e-01
8.303099481356507994e+00 4.260493022020727105e-01
9.234768217012653935e+00 6.504179547264036243e-01
9.444450684678741936e+00 5.819355396351952869e-01
8.657355483665812201e+00 5.819667373078911687e-01
9.669644739015328838e+00 7.480672870659672569e-01
8.739659085134746874e+00 7.303601702324358236e-01
9.621404415985018943e+00 7.005276319041565669e-01
8.483014677357461508e+00 4.711732864219568828e-01
9.071923930625702681e+00 5.384962171935181452e-01
9.338457782374794292e+00 6.543229157633823068e-01
9.298840905393104705e+00 5.495575116152753292e-01
1.001771788325306467e+01 6.737102352038601971e-01
9.866308818589132557e+00 6.594408439178699455e-01
9.138174665201676206e+00 7.710878136512038239e-01
8.679681423566668386e+00 6.495788529427696245e-01
9.569018960813041375e+00 5.529502056654889142e-01
9.772730356110869820e+00 7.202354675233237913e-01
1.023178365918167998e+01 7.260553371837206171e-01
8.708836968427785763e+00 5.022634152773592930e-01
9.284660772486216018e+00 7.207284566417854199e-01
9.735562379701995894e+00 6.154000575281600716e-01
8.200243150616786991e+00 4.582170041802688387e-01
9.160011536301768231e+00 5.892650117871061077e-01
8.658154191637397190e+00 4.588033630589276601e-01
1.033949886210404401e+01 6.201863970832581785e-01
8.561433243135791571e+00 5.735107981380281883e-01
9.517584519544033839e+00 5.988697709606241038e-01
9.694386231809303922e+00 7.182693665770015778e-01
9.348840511711511425e+00 7.331889632136938673e-01
8.550020337293474881e+00 5.159823469593927125e-01
8.838059859656938855e+00 5.956453980730223030e-01
7.747243188452102913e+00 4.307444785705234480e-01
9.178431850629729993e+00 7.069141428007372774e-01
9.485020106948590879e+00 6.746412810394724069e-01
9.570428462613666198e+00 6.688755182096159935e-01
8.537142351473647750e+00 5.757258745395088528e-01
1.038433242868655704e+01 7.235937103754191968e-01
9.731614191490521648e+00 6.648201775218276488e-01
1.020125807877877655e+01 6.776555840511178097e-01
8.496055366851607005e+00 4.681066679899591465e-01
9.090929188059417854e+00 7.373020736189678237e-01
9.311444122735819562e+00 5.879847918267386842e-01
9.936294858836998145e+00 6.343261637072135084e-01
9.900057421982637607e+00 5.767926902500579711e-01
8.778710104476372678e+00 6.106018318986774496e-01
8.863893377599705303e+00 6.440010698658920063e-01
8.782153591196706799e+00 5.562576815847051215e-01
9.169302195471260575e+00 6.437996283010689602e-01
9.024214821024109767e+00 4.538566362537399534e-01
9.802855939850392275e+00 6.783550924426619000e-01
9.831034810554655223e+00 6.335287823297328647e-01
8.799921319585973123e+00 6.606902617124503774e-01
8.908900785979481540e+00 7.049578007798987800e-01
9.527551635690365117e+00 7.553722780183895757e-01
9.269466370327366533e+00 5.691410303095725265e-01
7.870732065032544078e+00 3.650135214099581304e-01
8.982426834839635887e+00 6.065637935894321320e-01
9.787936400060040398e+00 7.413317609892968729e-01
9.815185694393534277e+00 6.717518514714182487e-01
9.227240770776568013e+00 5.991164974200824389e-01
9.478080680907783773e+00 6.669043881191742962e-01
8.380619968938303188e+00 4.496650698894000819e-01
9.230011428430254128e+00 5.320998863808573676e-01
9.462627515676231837e+00 6.166090375245656396e-01
9.066922583439552596e+00 5.717908394616584289e-01
8.794019953154307956e+00 5.762340563025993845e-01
8.209645710239202643e+00 5.202614541399482873e-01
9.573122935781267273e+00 5.585975887923960714e-01
9.276468814866952073e+00 6.840198479288635003e-01
9.643884575493316902e+00 6.073920058090289675e-01
9.550198272968577484e+00 5.760860683694476458e-01
9.864775693681821167e+00 6.421098260243758293e-01
1.010015204518379406e+01 6.278897208053102474e-01
8.718310032244685814e+00 7.041347026911344287e-01
9.688765349899675527e+00 5.799348582066909952e-01
9.406704038996970496e+00 8.049743972249097101e-01
9.169149944586024503e+00 6.143122709013271177e-01
9.808947153845769762e+00 7.359783487321165385e-01
9.004956872647220223e+00 6.532893080158803656e-01
9.708132403788296116e+00 7.391247791074715412e-01
7.903230659444925976e+00 5.614943013478748135e-01
9.462987054152369737e+00 5.337442316981793056e-01
9.669646402137868080e+00 6.187797726963686351e-01
9.228627136016477550e+00 5.746032069816380261e-01
9.266641106894994095e+00 6.665086583265369402e-01
9.458556888641208360e+00 7.425365398590451083e-01
9.295600889799535693e+00 6.968448820225403573e-01
9.928769653258179062e+00 5.876528160435497972e-01
8.437707765130621596e+00 6.359361195984197801e-01
9.201966725601078423e+00 6.771080830167210962e-01
1.009586705358521286e+01 7.338882019124486344e-01
1.001257751909577287e+01 6.808464872706532223e-01
8.538115785577520711e+00 4.676272713949815030e-01
9.005869449781673808e+00 6.695166707538787731e-01
1.033450509755224545e+01 7.735421025595483613e-01
9.096916558070667236e+00 6.242157180278715689e-01
8.826219845162992073e+00 6.343308914168193091e-01
9.349367380088267510e+00 6.534163162721343676e-01
1.044289100461474717e+01 7.888323633122311662e-01
9.664356591153220322e+00 6.744888153787942375e-01
9.923436660607709570e+00 6.615640926916612763e-01
9.265149167120993567e+00 5.343019421174211026e-01
1.020601697726159607e+01 6.962603223588226253e-01
9.544822290817272403e+00 5.444302198395759573e-01
9.508444987365635370e+00 6.647759187022668215e-01
8.796036614084901117e+00 7.365938370292216542e-01
9.241372841704059482e+00 6.596245528152987481e-01
9.143467208120693357e+00 5.583996457987545625e-01
8.744183561579728092e+00 6.073886988981751500e-01
8.882645522083855383e+00 7.179412302705485693e-01
8.746736303600117779e+00 5.860124413385368047e-01
8.807230359302295142e+00 7.175049470894174775e-01
9.291682253263877200e+00 4.671477387198714748e-01
9.355255941897201666e+00 7.443654083666297883e-01
8.812560317090273543e+00 6.531202014217813989e-01
8.602414467749941451e+00 5.694137584226430793e-01
9.975522929751985401e+00 6.945665775000350317e-01
9.147329237008271718e+00 6.209830483904645870e-01
9.276837906040443116e+00 7.037392074955404198e-01
9.372036585411754217e+00 6.641594301642035347e-01
9.713633132029221073e+00 6.526787702851644113e-01
9.922955271054213711e+00 6.523470527483150594e-01
9.241342447423820161e+00 6.797137100281458455e-01
8.458946177321161386e+00 4.730480304281692305e-01
1.031198452701222124e+01 6.717200118826707200e-01
9.277108992144167843e+00 5.301957730504810451e-01
9.232699530134798493e+00 5.420878049694159984e-01
9.402166182888816337e+00 6.787266816259709401e-01
8.645044298254514814e+00 7.375328588476675051e-01
9.721469789640568848e+00 6.096215596812748494e-01
9.585077863111447272e+00 7.167397994740891676e-01
8.959759821935859847e+00 6.003755443535548908e-01
8.917852350731832800e+00 5.163576171050003882e-01
9.551454980604853873e+00 6.061656958884960034e-01
8.956207988661555319e+00 6.768935507171638388e-01
9.426008795217786229e+00 6.498037459507116642e-01
8.716259684844855471e+00 6.038433347210961921e-01
9.731891278515583110e+00 7.463984439617384892e-01
9.039917780303049710e+00 6.250283082014030933e-01
9.559924240061176803e+00 5.853175374378096762e-01
8.966429196801612989e+00 7.660804324829513234e-01
9.340674220455962740e+00 5.255157936445082889e-01
9.420439939254658057e+00 5.588033164936616615e-01
1.010356368681547856e+01 6.592045887161451789e-01
1.011894709325728314e+01 7.740912281912819548e-01
9.674386146637640849e+00 6.540965052558374015e-01
8.984298901142922844e+00 5.303882401392612245e-01
9.588071044465724668e+00 5.917142871599194720e-01
9.018139608842485444e+00 7.328299163868446930e-01
8.888348875037966224e+00 5.535747704648197320e-01
9.582376018648506744e+00 8.073767395437887462e-01
9.401441102555475382e+00 6.886066732554720904e-01
9.386315712285142610e+00 6.555533919956969546e-01
8.258485267379954919e+00 5.803863286828310208e-01
8.711079188891778458e+00 6.487758995160244346e-01
9.504280042116462823e+00 6.531135199769426691e-01
9.217609052001543901e+00 6.739207481503806108e-01
9.362882620053403215e+00 6.220884962415320629e-01
9.178079683305149672e+00 6.739513807954249369e-01
9.089641509290196097e+00 5.878052543928988793e-01
9.324406323332599555e+00 6.838067334352473381e-01
1.012839700380016694e+01 6.899453144945248972e-01
9.392108408216856219e+00 6.659264174613213072e-01
8.363262715882388676e+00 5.832045608769949041e-01
9.996716699944638407e+00 6.426691056218969411e-01
9.638452920599164031e+00 6.186359206543809997e-01
9.342774188175388517e+00 6.708994790134786834e-01
9.965296430568116648e+00 5.557040998442840385e-01
9.297610258579030784e+00 6.647421657338472567e-01
1.064330870615656366e+01 7.117311498636746947e-01
8.998857823328933137e+00 6.409313433874621602e-01
8.801908089589710826e+00 7.156660985270834052e-01
9.644841125384333580e+00 5.715638830798474013e-01
9.103252519169249268e+00 5.627978472498675888e-01
9.766117070520976995e+00 6.412858211367470362e-01
9.140979783692181115e+00 7.160550830710386006e-01
8.730420722830690039e+00 6.288303925999882971e-01
9.937376096216130605e+00 6.287568552063975691e-01
9.118765838298543258e+00 6.973814984854875831e-01
8.345574788144201506e+00 6.235292863709664957e-01
9.646529988985106385e+00 5.744598396074465096e-01
9.608659761480005557e+00 6.689619301959109920e-01
9.185831101750354222e+00 5.903064109170392815e-01
9.697549764786067783e+00 8.233629607460772881e-01
9.510454231414698256e+00 5.919633593602275923e-01
9.552958768535251721e+00 5.655750277077777888e-01
9.427154815580648162e+00 6.860673810693211916e-01
9.329000372541649710e+00 7.393307345504513961e-01
8.723118599906541704e+00 5.149510494742580713e-01
8.676960588613781056e+00 6.002766571134943163e-01
8.866162222045741004e+00 6.136427223550398047e-01
9.571528025683186058e+00 7.520161052987850425e-01
9.032088363834581912e+00 5.486777935322908473e-01
9.768256097470676025e+00 7.014829068787826749e-01
9.372204293871648773e+00 6.122586700127119475e-01
9.396536588472800489e+00 6.835536787119123048e-01
9.451378649189649650e+00 6.071213488020267279e-01
8.640552998098550930e+00 6.300488206411718473e-01
9.000624089532681893e+00 6.088247384114906513e-01
8.904394669135154317e+00 6.710254745880921412e-01
9.179784347886982943e+00 5.506125387229167112e-01
8.893706425061292720e+00 5.587180887205601687e-01
8.601282169157258295e+00 6.216657911194071184e-01
1.023676216385377913e+01 6.285946749849369297e-01
9.969843700083433902e+00 7.101667269322884390e-01
9.035367733251266742e+00 6.375402227725488480e-01
9.005648899652626937e+00 6.918167376698451942e-01
9.322763419100665416e+00 5.270202539180414147e-01
8.330506506560592328e+00 4.427064069306255734e-01
8.556298069371122139e+00 4.970288419126996371e-01
9.936028529557049183e+00 6.784997933970086104e-01
9.610093937541723363e+00 7.785806623240782987e-01
9.528315748555986175e+00 6.609312931896373922e-01
9.340963635694963685e+00 6.723950157788043391e-01
9.514455622101031906e+00 7.599426234003294756e-01
8.870099705710696725e+00 5.332407968002805809e-01
1.029713065285313078e+01 6.758436490366638294e-01
9.324247930810324547e+00 7.168481087092772874e-01
9.081723342499376628e+00 5.867411418885546404e-01
9.751941132944292434e+00 6.869876399793802824e-01
8.973560735819404499e+00 6.025369881472577571e-01
9.210478782960455746e+00 7.407992918592245513e-01
1.002184739401005587e+01 7.509807743316949669e-01
9.336851411656940769e+00 6.128740427566981008e-01
8.886385698720452808e+00 6.481738220591349853e-01
8.817151998091210530e+00 6.238111919715267906e-01
8.332120544304716603e+00 5.968021076267584490e-01
9.647235568854878096e+00 8.129653918893258169e-01
9.137030826707295716e+00 6.847843623650486933e-01
9.250291283842038581e+00 6.783936243810368971e-01
9.646852261793188887e+00 6.890009431507808646e-01
9.864359621296554081e+00 7.139813072851755038e-01
1.005090833383350457e+01 6.130999729329811299e-01
9.246274308974486544e+00 6.822351966147269797e-01
9.032164121629143949e+00 6.520267604455114441e-01
8.725475138365169414e+00 5.973856241175798942e-01
9.193898765780108562e+00 5.653913432168721220e-01
9.714037940611333966e+00 5.723097138121009397e-01
1.028901853352968487e+01 6.811609047239206571e-01
9.417458219296733546e+00 6.363782408356511988e-01
8.721739797405657413e+00 6.652255175349925942e-01
9.104465420280416055e+00 6.135541668793422776e-01
9.847284203222358201e+00 7.143945871900874156e-01
9.251432609015360242e+00 5.514878637119183802e-01
9.536573353547350251e+00 5.075708024071491353e-01
1.011066701310691762e+01 6.076415419079455038e-01
9.969494814383203618e+00 7.527976306996985167e-01
8.421319407472523721e+00 5.310153985578551783e-01
9.030249401564054423e+00 4.697148142880221977e-01
9.065734322556817659e+00 5.768082666843562523e-01
8.861143376520086434e+00 5.951671040228462273e-01
9.473020241005711384e+00 5.444915771236635837e-01
1.026452801816206772e+01 6.484531434134870320e-01
9.272786140130190091e+00 5.746299245517150212e-01
8.855212066285846007e+00 6.597120090256269886e-01
8.715414197876373947e+00 6.673539143328443002e-01
9.026688088086233464e+00 5.908442112508838218e-01
9.317335517084075036e+00 5.596782574392203946e-01
9.001234977098210521e+00 7.046019555368736587e-01
9.688762034426751768e+00 6.303488219056914144e-01
8.956842015679612246e+00 5.933295056369165543e-01
9.430099734820588608e+00 5.309802817462228042e-01
8.464562961549457754e+00 5.368038052815724548e-01
7.933522435990879806e+00 5.171323536046052993e-01
8.006920552779696720e+00 5.623361474140013971e-01
8.572222076148493741e+00 5.669092239714896841e-01
9.005760789726588555e+00 6.763128245851326437e-01
8.986841697665317596e+00 6.179756287320601338e-01
9.625938087363369533e+00 6.389130367043256431e-01
9.464200989964954402e+00 5.947057923212947239e-01
9.511916551301121459e+00 6.605591155037375817e-01
8.488007116846668865e+00 4.997796986125895291e-01
1.034590276947833587e+01 7.178502676460816190e-01
9.578220138698881669e+00 6.163485330458461364e-01
9.747656176760422397e+00 5.725027364911191574e-01
8.800897156954796685e+00 6.298472858559462928e-01
8.716930781106508874e+00 4.459097709823396372e-01
9.238510043706561703e+00 5.949245996318512919e-01
9.566155257778081733e+00 6.517387985181042342e-01
9.922736303271552316e+00 6.147959123135964266e-01
8.582675464100674390e+00 6.786424238552346555e-01
9.196770090922097296e+00 5.804122986886780522e-01
9.353069450925847406e+00 6.363619659826770247e-01
8.780053824260104278e+00 6.149194844760774714e-01
8.417100082148067486e+00 4.926222489716043373e-01
1.001916707421065666e+01 6.833345814699947063e-01
8.467650889916189527e+00 5.863522916820262942e-01
9.759902415667838227e+00 7.514482492267214875e-01
8.883071678863959875e+00 6.587644949638908898e-01
9.153208862187643291e+00 5.749205779512160941e-01
9.541299560928376167e+00 6.059696854950634703e-01
8.538709379797614574e+00 6.635091381018571877e-01
1.004085714074798474e+01 6.235318712314936729e-01
9.570174971686357779e+00 5.780662010078811974e-01
8.990292170535553851e+00 4.801227307245986564e-01
1.010732096876762576e+01 7.484918629504543341e-01
8.893402342628700552e+00 6.096634940507961176e-01
9.295521875867226669e+00 7.406038987650620520e-01
9.165706309374034078e+00 6.354795599237637038e-01
9.206255626198991848e+00 5.961366127302148987e-01
9.111654664845802998e+00 6.711385632019815084e-01
9.244842452453674753e+00 5.013048135722707466e-01
8.726227979684729519e+00 5.082425528953884442e-01
9.004457911512044888e+00 6.741624854371313091e-01
8.848522079468338575e+00 5.919880764767191383e-01
9.628910449383784709e+00 7.442799988698574065e-01
9.152778874767406592e+00 6.242299359815357551e-01
8.598138413896744936e+00 6.192845926377235077e-01
8.754199704219363554e+00 5.629511033077595483e-01
9.655876974613384789e+00 5.891348530359663549e-01
9.737447404676366602e+00 8.111215183215629843e-01
8.690395747114845193e+00 5.035347000264710493e-01
